OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
MNCB217	21	MNCB217_L425.avi	100593	MNCB217_R426.avi	100117	55.94094	Analysis	52.6432	490.68509	916.03101	-3053.00133	3.18695	5.49113	18.02055	0.6109	3225.0119	19.02283	Labridae	Cheilio	inermis	37384070	1	AD	Passing	NA	NA	NA
MNCB217	24	MNCB217_L425.avi	107056	MNCB217_R426.avi	106580	59.53509	Analysis	56.23735	99.75595	16.69015	-949.86393	0.50036	0.45945	1.78941	2.59275	955.23364	6.12529	Hydrophiidae	Aipysurus	laevis	39125007	1	AD	Passing	NA	NA	NA
NCB1352	0	NCB1352_L439.avi	1403	NCB1352_R440.avi	710	0.78022	NA	-1	-130.46717	-289.68056	-1372.42547	0.72342	0.8599	2.72666	4.44815	1408.71863	13.44768	Unknown	Unknown	spp	NA	0	NA	NA	Sync	NA	NA
NCB1352	16	NCB1352_L439.avi	23559	NCB1352_R440.avi	22866	13.10143	Analysis	11.43199	13.43202	-99.14662	-1250.23119	0.63113	0.63083	2.26267	2.81008	1254.22824	5.02415	Nemipteridae	Pentapodus	vitta	37347022	4	AD	Passing	NA	NA	NA
NCB1352	39	NCB1352_L439.avi	101223	NCB1352_R440.avi	100477	56.29129	Analysis	54.62184	8.65339	-49.30902	-1283.07073	0.64559	0.63019	2.37508	2.37802	1284.04702	2.68117	Terapontidae	Pelates	octolineatus	37321020	1	AD	Passing	NA	NA	NA
NCB1303	0	NCB1303_L439.avi	1517	NCB1303_R440.avi	578	0.84362	NA	-1	19.18083	-55.62789	-1073.69092	0.55093	0.53341	1.69496	1.2119	1075.30207	3.56762	Unknown	Unknown	spp	NA	0	NA	NA	Sync	NA	NA
NCB1303	2	NCB1303_L439.avi	18976	NCB1303_R440.avi	18037	10.55277	Analysis	8.68035	25.73714	-11.01781	-1364.30067	0.6836	0.66403	2.66888	0.10481	1364.5879	1.41607	Nemipteridae	Pentapodus	vitta	37347022	9	AD	Passing	NA	NA	NA
NCB1303	48	NCB1303_L439.avi	68734	NCB1303_R440.avi	67795	38.22378	Analysis	36.35135	-3.25164	24.05563	-1348.82236	0.67531	0.66012	2.61124	1.13533	1349.04077	0.58583	Terapontidae	Pelates	octolineatus	37321020	13	AD	Passing	NA	NA	NA
NCB1353	0	NCB1353_L420.avi	1484	NCB1353_R421.avi	761	0.82527	NA	-1	-7.33269	-44.97218	-989.11418	0.5072	0.48951	1.44361	4.71654	990.16318	2.55504	Unknown	Unknown	spp	NA	0	NA	NA	Sync	NA	NA
NCB1353	44	NCB1353_L420.avi	99219	NCB1353_R421.avi	98496	55.17684	Analysis	53.86553	-118.20653	-45.06114	-1034.57686	0.54567	0.51155	1.57917	4.00603	1042.28238	6.94193	Terapontidae	Pelates	octolineatus	37321020	4	AD	Passing	NA	NA	NA
NCB1353	45	NCB1353_L420.avi	99219	NCB1353_R421.avi	98496	55.17684	Analysis	53.86553	332.42677	-158.87763	-1372.55669	0.88416	0.73314	2.72521	0.48633	1421.14796	14.99006	Terapontidae	Pelates	octolineatus	37321020	4	AD	Passing	NA	NA	NA
NCB1307	0	NCB1307_L439.avi	1381	NCB1307_R440.avi	467	0.76799	NA	-1	21.30081	-53.37117	-1007.9065	0.52127	0.50219	1.50522	3.22128	1009.54332	3.68713	Unknown	Unknown	spp	NA	0	NA	NA	Sync	NA	NA
NCB1307	4	NCB1307_L439.avi	73314	NCB1307_R440.avi	72400	40.77077	Analysis	39.63797	121.65487	869.00739	-2539.20971	1.29722	3.3329	8.9766	1.63889	2686.55164	18.6158	Scombridae	Scomberomorus	spp	NA	1	AD	Passing	NA	NA	NA
NCB1307	5	NCB1307_L439.avi	73339	NCB1307_R440.avi	72425	40.78467	Analysis	39.65187	-908.26922	372.74702	-1489.67762	1.8663	1.06465	2.9376	7.83147	1784.10559	33.21768	Scombridae	Scomberomorus	spp	NA	1	AD	Passing	NA	NA	NA
NCB1307	20	NCB1307_L439.avi	77218	NCB1307_R440.avi	76304	42.94183	Analysis	41.80903	-130.64383	84.96911	-1275.8223	0.67231	0.64655	2.35842	0.90748	1285.30545	6.72829	Nemipteridae	Pentapodus	vitta	37347022	2	AD	Passing	NA	NA	NA
NCB1307	21	NCB1307_L439.avi	77218	NCB1307_R440.avi	76304	42.94183	Analysis	41.80903	-575.80627	-333.38972	-1265.70978	1.13589	0.85614	2.26832	6.78999	1429.93804	27.95922	Nemipteridae	Pentapodus	vitta	37347022	3	AD	Passing	NA	NA	NA
NCB1307	58	NCB1307_L439.avi	103482	NCB1307_R440.avi	102568	57.54755	Analysis	56.41475	-82.339340000000007	1.48903	-1195.47327	0.61637	0.58606	2.08026	0.43027	1198.30644	3.95843	Terapontidae	Pelates	octolineatus	37321020	5	AD	Passing	NA	NA	NA
NCB1313	0	NCB1313_L377.avi	1396	NCB1313_R378.avi	458	0.93067	NA	-1	4.06804	-87.08466	-879.77129	0.31232	0.31645	0.85418	2.10152	884.0802	4.85933	Unknown	Unknown	spp	NA	0	NA	NA	Sync	NA	NA
NCB1313	6	NCB1313_L377.avi	38566	NCB1313_R378.avi	37628	25.71067	Analysis	24.55467	138.58106	-195.83007	-1237.03165	0.45759	0.50152	1.64847	6.70618	1260.07993	10.33196	Nemipteridae	Pentapodus	vitta	37347022	5	AD	Passing	NA	NA	NA
NCB1347	0	NCB1347_L439.avi	1888	NCB1347_R440.avi	1248	1.04994	NA	-1	66.06165	-292.41597	-1550.32768	0.78077	0.96561	3.43261	0.23337	1579.04628	11.38589	Unknown	Unknown	spp	NA	0	NA	NA	Sync	NA	NA
NCB1347	53	NCB1347_L439.avi	100044	NCB1347_R440.avi	99404	55.63564	Analysis	53.98287	-68.13784	-112.82228	-1248.64653	0.63841	0.63706	2.26214	1.24068	1255.58344	6.41709	Nemipteridae	Pentapodus	vitta	37347022	1	AD	Passing	NA	NA	NA
NCB1357	0	NCB1357_L439.avi	1567	NCB1357_R440.avi	400	0.87143	NA	-1	-20.47538	-43.37026	-983.71045	0.51012	0.48939	1.43851	2.99454	984.87891	3.20617	Unknown	Unknown	spp	NA	0	NA	NA	Sync	NA	NA
MNCB212	0	MNCB212_L511.avi	1172	MNCB212_R512.avi	418	0.65176	NA	-1	6.41586	-14.56474	-811.56426	0.36877	0.35452	1.2042	0.02603	811.7203	1.61641	Unknown	Unknown	spp	NA	0	NA	NA	Sync	NA	NA
MNCB212	18	MNCB212_L511.avi	63174	MNCB212_R512.avi	62420	35.1318	Analysis	32.58981	569.04887	119.80403	-1233.78245	1.32298	0.61569	2.81824	1.66949	1363.9606900000001	25.13311	Carangidae	Atule	mate	37337024	1	AD	Passing	NA	NA	NA
MNCB212	19	MNCB212_L511.avi	63174	MNCB212_R512.avi	62420	35.1318	Analysis	32.58981	-355.23345	386.28791	-1283.68656	0.95468	1.06746	2.95757	0.61635	1386.81662	21.853	Carangidae	Atule	mate	37337024	1	AD	Passing	NA	NA	NA
MNCB212	20	MNCB212_L511.avi	63174	MNCB212_R512.avi	62420	35.1318	Analysis	32.58981	-497.89971	401.2336	-1507.29935	1.44135	1.29435	4.07784	0.15544	1637.32827	22.66325	Carangidae	Atule	mate	37337024	1	AD	Passing	NA	NA	NA
MNCB212	21	MNCB212_L511.avi	63174	MNCB212_R512.avi	62420	35.1318	Analysis	32.58981	-1000.79224	625.25893	-2263.28212	4.05397	2.78565	9.14904	5.83564	2552.44585	27.2631	Carangidae	Atule	mate	37337024	1	AD	Passing	NA	NA	NA
MNCB212	22	MNCB212_L511.avi	63174	MNCB212_R512.avi	62420	35.1318	Analysis	32.58981	-980.14329	610.38083	-2922.81732	5.14157	3.54011	15.22191	10.53781	3142.62735	21.28422	Carangidae	Atule	mate	37337024	1	AD	Passing	NA	NA	NA
MNCB212	23	MNCB212_L511.avi	63174	MNCB212_R512.avi	62420	35.1318	Analysis	32.58981	-847.63768	382.81591	-2150.37758	3.30458	1.80857	8.31511	2.80863	2342.89594	23.17843	Carangidae	Atule	mate	37337024	1	AD	Passing	NA	NA	NA
MNCB212	24	MNCB212_L511.avi	63174	MNCB212_R512.avi	62420	35.1318	Analysis	32.58981	-791.80688	507.83123	-2839.32699	4.07363	2.94234	14.2897	9.86523	2991.09152	18.05251	Carangidae	Atule	mate	37337024	1	AD	Passing	NA	NA	NA
MNCB212	25	MNCB212_L511.avi	63174	MNCB212_R512.avi	62420	35.1318	Analysis	32.58981	-727.22864	204.61389	-1478.09616	1.96348	0.86644	3.92868	1.94426	1659.96886	26.93446	Carangidae	Atule	mate	37337024	1	AD	Passing	NA	NA	NA
MNCB212	26	MNCB212_L511.avi	63174	MNCB212_R512.avi	62420	35.1318	Analysis	32.58981	54.05161	425.45302	-1496.5141	0.6717	1.31789	3.95911	2.41644	1556.75506	15.47207	Carangidae	Atule	mate	37337024	1	AD	Passing	NA	NA	NA
MNCB212	27	MNCB212_L511.avi	63174	MNCB212_R512.avi	62420	35.1318	Analysis	32.58981	112.62729	404.72296	-1620.03602	0.77149	1.37653	4.62739	1.08016	1673.61952	14.03383	Carangidae	Atule	mate	37337024	1	AD	Passing	NA	NA	NA
MNCB212	28	MNCB212_L511.avi	63174	MNCB212_R512.avi	62420	35.1318	Analysis	32.58981	100.81505	290.30689	-1535.95033	0.71945	1.04952	4.1598	2.86533	1566.39241	10.82115	Carangidae	Atule	mate	37337024	1	AD	Passing	NA	NA	NA
MNCB212	29	MNCB212_L511.avi	63174	MNCB212_R512.avi	62420	35.1318	Analysis	32.58981	280.26771	339.62485	-1626.98829	1.0431	1.23301	4.69771	1.05277	1685.52245	14.74385	Carangidae	Atule	mate	37337024	1	AD	Passing	NA	NA	NA
MNCB212	30	MNCB212_L511.avi	63174	MNCB212_R512.avi	62420	35.1318	Analysis	32.58981	-460.4056	271.08817	-1652.8212	1.48212	1.1027	4.89072	1.89644	1737.03196	17.65375	Carangidae	Atule	mate	37337024	1	AD	Passing	NA	NA	NA
MNCB212	31	MNCB212_L511.avi	63174	MNCB212_R512.avi	62420	35.1318	Analysis	32.58981	-442.88109	320.62292	-1487.50737	1.29508	1.09556	3.97276	3.83088	1584.80942	19.87902	Carangidae	Atule	mate	37337024	1	AD	Passing	NA	NA	NA
MNCB212	32	MNCB212_L511.avi	63174	MNCB212_R512.avi	62420	35.1318	Analysis	32.58981	-707.89755	220.37391	-1916.24061	2.49171	1.16452	6.61755	2.8648	2054.66826	21.00185	Carangidae	Atule	mate	37337024	1	AD	Passing	NA	NA	NA
MNCB212	33	MNCB212_L511.avi	63174	MNCB212_R512.avi	62420	35.1318	Analysis	32.58981	-924.51595	502.49352	-1811.30883	2.98327	1.84464	5.81226	1.60256	2094.77187	29.90692	Carangidae	Atule	mate	37337024	1	AD	Passing	NA	NA	NA
MNCB212	34	MNCB212_L511.avi	63174	MNCB212_R512.avi	62420	35.1318	Analysis	32.58981	-896.65434	361.59504	-1746.75534	2.80857	1.4018	5.44534	2.00101	1996.47043	28.77222	Carangidae	Atule	mate	37337024	1	AD	Passing	NA	NA	NA
MNCB212	39	MNCB212_L511.avi	63233	MNCB212_R512.avi	62479	35.16461	Analysis	32.62262	101.9761	341.60315	-1112.26917	0.52887	0.8427	2.2214	1.45741	1168.00452	17.27042	Carangidae	Atule	mate	37337024	1	AD	Passing	NA	NA	NA
MNCB212	40	MNCB212_L511.avi	63233	MNCB212_R512.avi	62479	35.16461	Analysis	32.62262	434.13546	242.26199	-1022.98197	0.87556	0.6497	1.93248	1.19359	1137.39025	25.66784	Carangidae	Atule	mate	37337024	1	AD	Passing	NA	NA	NA
MNCB212	41	MNCB212_L511.avi	63233	MNCB212_R512.avi	62479	35.16461	Analysis	32.62262	-973.86641	451.07058	-1831.13795	3.16602	1.71534	5.9373	13.51022	2122.48596	30.15855	Carangidae	Atule	mate	37337024	1	AD	Passing	NA	NA	NA
MNCB212	42	MNCB212_L511.avi	63233	MNCB212_R512.avi	62479	35.16461	Analysis	32.62262	-92.1966	383.67505	-1357.64695	0.63459	1.11013	3.27172	1.5191	1413.82884	15.6978	Carangidae	Atule	mate	37337024	1	AD	Passing	NA	NA	NA
MNCB212	44	MNCB212_L511.avi	63306	MNCB212_R512.avi	62552	35.20521	Analysis	32.66322	-472.50936	377.8034	-1276.19137	1.16885	1.04909	2.92202	2.8822	1412.32606	25.03951	Carangidae	Atule	mate	37337024	1	AD	Passing	NA	NA	NA
MNCB212	58	MNCB212_L511.avi	63308	MNCB212_R512.avi	62554	35.20632	Analysis	32.66433	-502.912	91.78115	-1160.29312	1.11692	0.5493	2.43672	1.87599	1267.92128	23.68929	Carangidae	Atule	mate	37337024	1	AD	Passing	NA	NA	NA
MNCB212	59	MNCB212_L511.avi	63308	MNCB212_R512.avi	62554	35.20632	Analysis	32.66433	-470.83369	384.94427	-1298.94847	1.18663	1.08193	3.02789	1.0977	1434.2711	24.76067	Carangidae	Atule	mate	37337024	1	AD	Passing	NA	NA	NA
MNCB212	60	MNCB212_L511.avi	63308	MNCB212_R512.avi	62554	35.20632	Analysis	32.66433	-245.64269	140.18331	-893.70658	0.53628	0.45691	1.45286	0.60005	937.39167	17.30712	Carangidae	Atule	mate	37337024	1	AD	Passing	NA	NA	NA
MNCB212	61	MNCB212_L511.avi	63308	MNCB212_R512.avi	62554	35.20632	Analysis	32.66433	-179.76346	193.96008	-1021.79339	0.54479	0.57682	1.88429	0.09952	1055.46064	14.13087	Carangidae	Atule	mate	37337024	1	AD	Passing	NA	NA	NA
MNCB212	62	MNCB212_L511.avi	63308	MNCB212_R512.avi	62554	35.20632	Analysis	32.66433	-105.56582	189.10095	-887.07694	0.42672	0.49579	1.42857	0.82022	913.13132	13.26513	Carangidae	Atule	mate	37337024	1	AD	Passing	NA	NA	NA
MNCB212	63	MNCB212_L511.avi	63308	MNCB212_R512.avi	62554	35.20632	Analysis	32.66433	-837.08186	376.95245	-2221.06707	3.37244	1.84804	8.86176	0.5509	2403.31815	22.24682	Carangidae	Atule	mate	37337024	1	AD	Passing	NA	NA	NA
MNCB212	64	MNCB212_L511.avi	63308	MNCB212_R512.avi	62554	35.20632	Analysis	32.66433	382.22048	225.66329	-1447.44967	1.12667	0.87878	3.77234	0.00458	1513.9772	16.78804	Carangidae	Atule	mate	37337024	1	AD	Passing	NA	NA	NA
MNCB212	65	MNCB212_L511.avi	63308	MNCB212_R512.avi	62554	35.20632	Analysis	32.66433	240.24322	262.31782	-1584.48987	0.93851	1.02835	4.44737	1.10002	1623.92598	12.27166	Carangidae	Atule	mate	37337024	1	AD	Passing	NA	NA	NA
MNCB212	66	MNCB212_L511.avi	63308	MNCB212_R512.avi	62554	35.20632	Analysis	32.66433	87.38711	597.7405	-1971.32314	0.90783	2.2793	6.81965	6.72554	2061.80628	16.51935	Carangidae	Atule	mate	37337024	1	AD	Passing	NA	NA	NA
MNCB212	67	MNCB212_L511.avi	63308	MNCB212_R512.avi	62554	35.20632	Analysis	32.66433	-700.61463	432.75845	-1573.70261	2.01683	1.43237	4.42791	2.33534	1776.14207	27.35054	Carangidae	Atule	mate	37337024	1	AD	Passing	NA	NA	NA
MNCB212	68	MNCB212_L511.avi	63308	MNCB212_R512.avi	62554	35.20632	Analysis	32.66433	-490.87883	297.59635	-1114.41826	1.04899	0.78388	2.21477	1.0567	1253.57635	26.98527	Carangidae	Atule	mate	37337024	1	AD	Passing	NA	NA	NA
MNCB212	69	MNCB212_L511.avi	63308	MNCB212_R512.avi	62554	35.20632	Analysis	32.66433	-407.63082000000003	183.31537	-1368.79426	1.11776	0.76206	3.37649	1.95265	1439.91845	17.87489	Carangidae	Atule	mate	37337024	1	AD	Passing	NA	NA	NA
MNCB212	70	MNCB212_L511.avi	63308	MNCB212_R512.avi	62554	35.20632	Analysis	32.66433	-1824.9545	629.10115	-4850.3875	15.70748	6.1846	41.95479	21.63555	5220.39137	21.53622	Carangidae	Atule	mate	37337024	1	AD	Passing	NA	NA	NA
MNCB212	71	MNCB212_L511.avi	63308	MNCB212_R512.avi	62554	35.20632	Analysis	32.66433	-372.35343	276.25486	-1804.42079	1.38144	1.21093	5.77299	0.49961	1863.03468	14.10448	Carangidae	Atule	mate	37337024	1	AD	Passing	NA	NA	NA
MNCB212	72	MNCB212_L511.avi	63308	MNCB212_R512.avi	62554	35.20632	Analysis	32.66433	-600.2294	40.68141	-1523.19095	1.7096	0.67833	4.20931	31.68531	1637.6938	21.5229	Carangidae	Atule	mate	37337024	1	AD	Passing	NA	NA	NA
MNCB212	98	MNCB212_L511.avi	105997	MNCB212_R512.avi	105243	58.94617	Analysis	56.40418	-19.18326	-83.87896	-1381.89013	0.60906	0.61958	3.37912	3.92102	1384.56636	4.07501	Nemipteridae	Pentapodus	vitta	37347022	5	AD	Passing	NA	NA	NA
MNCB252	0	MNCB252_L416.avi	3782	MNCB252_R417.avi	3135	2.10321	NA	-1	-9.38577	-45.33759	-1479.91384	0.64721	0.64312	3.83937	1.17082	1480.63789	1.97124	Unknown	Unknown	spp	NA	0	NA	NA	Sync	NA	NA
MNCB252	13	MNCB252_L416.avi	45583	MNCB252_R417.avi	44936	25.349240000000002	Analysis	21.56935	199.52985	107.43902	-1241.67303	0.6806	0.58641	2.73349	0.99503	1262.18351	10.25778	Muraenidae	Gymnothorax	undulatus	37060053	1	AD	Passing	NA	NA	NA
MNCB252	34	MNCB252_L416.avi	87664	MNCB252_R417.avi	87017	48.75097	Analysis	44.97108	-580.90171	254.30291	-2520.6347	2.72661	1.5861	11.21828	3.73552	2599.17603	14.04878	Siganidae	Siganus	fuscescens	37438001	1	AD	Passing	NA	NA	NA
NCB1287	0	NCB1287_L441.avi	1653	NCB1287_R442.avi	577	0.91925	NA	-1	49.28083	-39.59194	-1048.96419	0.54119	0.52172	1.62707	12.13387	1050.86726	3.11072	Unknown	Unknown	spp	NA	0	NA	NA	Sync	NA	NA
NCB1287	7	NCB1287_L441.avi	45226	NCB1287_R442.avi	44150	25.15071	Analysis	23.85219	-40.90379	-222.43201	-1656.35954	0.81972	0.97182	3.89185	12.15246	1671.72846	7.19064	Carangidae	Selaroides	leptolepis	37337015	1	AD	Passing	NA	NA	NA
NCB1287	18	NCB1287_L441.avi	65402	NCB1287_R442.avi	64326	36.37082	Analysis	35.07229	-74.64192	-221.07061	-1591.28447	0.79894	0.93252	3.6033	14.50053	1608.30031	7.78034	Nemipteridae	Pentapodus	vitta	37347022	1	AD	Passing	NA	NA	NA
NCB1287	21	NCB1287_L441.avi	65426	NCB1287_R442.avi	64350	36.38416	Analysis	35.08564	113.75441	36.61716	-1616.28058	0.83088	0.78387	3.72348	17.72812	1620.69238	4.4471	Nemipteridae	Pentapodus	vitta	37347022	1	AD	Passing	NA	NA	NA
NCB1287	26	NCB1287_L441.avi	65476	NCB1287_R442.avi	64400	36.41197	Analysis	35.11345	17.29624	-125.1599	-1369.3542	0.68422	0.7172	2.69677	14.76084	1375.17093	4.68289	Nemipteridae	Pentapodus	vitta	37347022	1	AD	Passing	NA	NA	NA
NCB1287	27	NCB1287_L441.avi	65477	NCB1287_R442.avi	64401	36.41252	Analysis	35.114	32.69954	-192.09426	-1360.19617	0.68199	0.76923	2.66322	16.48754	1374.08263	7.56651	Nemipteridae	Pentapodus	vitta	37347022	1	AD	Passing	NA	NA	NA
NCB1315	0	NCB1315_L371.avi	1750	NCB1315_R372.avi	573	1.16667	NA	-1	9.36145	-111.25402	-893.78156	0.31721	0.32699	0.87582	0.65348	900.7278	6.52918	Unknown	Unknown	spp	NA	0	NA	NA	Sync	NA	NA
NCB1315	20	NCB1315_L371.avi	69426	NCB1315_R372.avi	68249	46.284	Analysis	44.83933	-265.5635	-112.90699	-1322.91483	0.56055	0.47908	1.85716	2.12231	1354.02202	12.08524	Nemipteridae	Pentapodus	vitta	37347022	6	AD	Passing	NA	NA	NA
NCB1339	0	NCB1339_L371.avi	2627	NCB1339_R372.avi	1949	1.75133	NA	-1	156.44951	-270.77909	-1274.98416	0.478	0.569	1.72441	3.478	1312.77659	13.27086	Unknown	Unknown	spp	NA	0	NA	NA	Sync	NA	NA
